target_index,transform,representation,metric,bp,msp,difference_bp_minus_msp,relative_improvement_percent,msp_win
17,rotate_+10,concat,full_normalized_distance,0.8587656114650117,0.7673785311724391,0.09138708029257259,10.641679064973774,1.0
18,rotate_+10,concat,full_normalized_distance,0.8884233399670621,0.776192853055692,0.11223048691137016,12.632545979195541,1.0
19,rotate_+10,concat,full_normalized_distance,0.8288162153785115,0.6833735738125005,0.14544264156601094,17.548237940713236,1.0
20,rotate_+10,concat,full_normalized_distance,0.7658373479838225,0.6587023101424447,0.10713503784137779,13.98926784170116,1.0
21,rotate_+10,concat,full_normalized_distance,0.8385419825835649,0.7410871681340936,0.09745481444947135,11.621936226626945,1.0
22,rotate_+10,concat,full_normalized_distance,0.7868075490194733,0.7091485456070775,0.07765900341239573,9.870139592467865,1.0
23,rotate_+10,concat,full_normalized_distance,0.8651605578896249,0.7674650540923214,0.09769550379730352,11.29218188534831,1.0
24,rotate_+10,concat,full_normalized_distance,0.885236097136689,0.7455835645214897,0.1396525326151994,15.775738592986672,1.0
25,rotate_+10,concat,full_normalized_distance,0.7904997850860555,0.6479429174259111,0.1425568676601443,18.033764252629737,1.0
26,rotate_+10,concat,full_normalized_distance,0.8302371243055962,0.6978003964909821,0.13243672781461402,15.951675001912683,1.0
27,rotate_+10,concat,full_normalized_distance,0.861364973668364,0.7523056987199267,0.10905927494843726,12.661215429256565,1.0
28,rotate_+10,concat,full_normalized_distance,0.8508487825239592,0.7614389541463048,0.08940982837765443,10.508310079768098,1.0
29,rotate_+10,concat,full_normalized_distance,0.8985753161005992,0.7460887968687845,0.15248651923181467,16.969809486128092,1.0
30,rotate_+10,concat,full_normalized_distance,0.814859631859997,0.7247558610198199,0.09010377084017707,11.057581860374627,1.0
31,rotate_+10,concat,full_normalized_distance,0.8681284979797154,0.7553380701284652,0.11279042785125015,12.992365544225652,1.0
32,rotate_+10,concat,full_normalized_distance,0.8612252171775125,0.7792341546463001,0.08199106253121247,9.520281210509141,1.0
33,rotate_+10,concat,full_normalized_distance,0.8579646936146014,0.7347586015429498,0.12320609207165156,14.36027531068222,1.0
2,rotate_+10,concat,cp_eq1_optimized,0.22609399259090424,0.1396988481283188,0.08639514446258545,38.21204777365633,1.0
3,rotate_+10,concat,cp_eq1_optimized,0.19638103246688843,0.15986065566539764,0.036520376801490784,18.596692533156162,1.0
4,rotate_+10,concat,cp_eq1_optimized,0.2063446342945099,0.1607384830713272,0.04560615122318268,22.10193222561304,1.0
5,rotate_+10,concat,cp_eq1_optimized,0.21110856533050537,0.15883655846118927,0.0522720068693161,24.760722894986746,1.0
6,rotate_+10,concat,cp_eq1_optimized,0.17703892290592194,0.16720722615718842,0.00983169674873352,5.553409717648659,1.0
7,rotate_+10,concat,cp_eq1_optimized,0.2079809308052063,0.16260217130184174,0.04537875950336456,21.81871161334875,1.0
8,rotate_+10,concat,cp_eq1_optimized,0.16090616583824158,0.11787957698106766,0.04302658885717392,26.74017408391982,1.0
9,rotate_+10,concat,cp_eq1_optimized,0.2399716079235077,0.1648419201374054,0.0751296877861023,31.307740293067184,1.0
10,rotate_+10,concat,cp_eq1_optimized,0.17003761231899261,0.11710576713085175,0.05293184518814087,31.129492155258443,1.0
11,rotate_+10,concat,cp_eq1_optimized,0.2068154215812683,0.13932543992996216,0.06748998165130615,32.63295412642116,1.0
12,rotate_+10,concat,cp_eq1_optimized,0.24286842346191406,0.20680461823940277,0.03606380522251129,14.849112415809058,1.0
13,rotate_+10,concat,cp_eq1_optimized,0.19718481600284576,0.1656317263841629,0.03155308961868286,16.001784649619,1.0
14,rotate_+10,concat,cp_eq1_optimized,0.2413000762462616,0.17365242540836334,0.06764765083789825,28.03465787908799,1.0
15,rotate_+10,concat,cp_eq1_optimized,0.2308982014656067,0.16312117874622345,0.06777702271938324,29.35363822190074,1.0
16,rotate_+10,concat,cp_eq1_optimized,0.176746666431427,0.10876159369945526,0.06798507273197174,38.4646987149619,1.0
17,rotate_+10,concat,cp_eq1_optimized,0.18125516176223755,0.15279504656791687,0.02846011519432068,15.701685357516258,1.0
18,rotate_+10,concat,cp_eq1_optimized,0.2229986935853958,0.19039882719516754,0.03259986639022827,14.61885980852089,1.0
19,rotate_+10,concat,cp_eq1_optimized,0.21763333678245544,0.14224769175052643,0.07538564503192902,34.63883159910263,1.0
20,rotate_+10,concat,cp_eq1_optimized,0.19475089013576508,0.12124568223953247,0.0735052078962326,37.74319482936026,1.0
21,rotate_+10,concat,cp_eq1_optimized,0.19097822904586792,0.15192601084709167,0.039052218198776245,20.448518343518856,1.0
22,rotate_+10,concat,cp_eq1_optimized,0.178885817527771,0.15449047088623047,0.024395346641540527,13.637384438046306,1.0
23,rotate_+10,concat,cp_eq1_optimized,0.1941315233707428,0.1539621502161026,0.0401693731546402,20.691834307465765,1.0
24,rotate_+10,concat,cp_eq1_optimized,0.20120444893836975,0.14047449827194214,0.06072995066642761,30.183204688842523,1.0
25,rotate_+10,concat,cp_eq1_optimized,0.20704986155033112,0.13867171108722687,0.06837815046310425,33.024967971858395,1.0
26,rotate_+10,concat,cp_eq1_optimized,0.21948513388633728,0.16080428659915924,0.05868084728717804,26.73568193338287,1.0
27,rotate_+10,concat,cp_eq1_optimized,0.18697568774223328,0.1557585597038269,0.031217128038406372,16.695822015788323,1.0
28,rotate_+10,concat,cp_eq1_optimized,0.17887938022613525,0.136330246925354,0.04254913330078125,23.786494143010632,1.0
29,rotate_+10,concat,cp_eq1_optimized,0.22336049377918243,0.16777394711971283,0.055586546659469604,24.886471962304327,1.0
30,rotate_+10,concat,cp_eq1_optimized,0.20268863439559937,0.14298859238624573,0.05970004200935364,29.45406494403579,1.0
31,rotate_+10,concat,cp_eq1_optimized,0.1905565857887268,0.1596047282218933,0.030951857566833496,16.24286950700717,1.0
32,rotate_+10,concat,cp_eq1_optimized,0.19211454689502716,0.1761607676744461,0.015953779220581055,8.304305675100844,1.0
33,rotate_+10,concat,cp_eq1_optimized,0.200076162815094,0.16428588330745697,0.035790279507637024,17.88832762678217,1.0
2,rotate_+10,layer2_flat,bp_eq2_uniform,0.4056618809700012,0.3050905168056488,0.10057136416435242,24.791918807757483,1.0
3,rotate_+10,layer2_flat,bp_eq2_uniform,0.3759642243385315,0.26449260115623474,0.11147162318229675,29.649529387569405,1.0
4,rotate_+10,layer2_flat,bp_eq2_uniform,0.36936599016189575,0.287771075963974,0.08159491419792175,22.090532526272174,1.0
5,rotate_+10,layer2_flat,bp_eq2_uniform,0.38437619805336,0.25208550691604614,0.13229069113731384,34.41698310325781,1.0
6,rotate_+10,layer2_flat,bp_eq2_uniform,0.32782110571861267,0.25568968057632446,0.07213142514228821,22.003288953574163,1.0
7,rotate_+10,layer2_flat,bp_eq2_uniform,0.41073134541511536,0.29907575249671936,0.111655592918396,27.184580423312173,1.0
8,rotate_+10,layer2_flat,bp_eq2_uniform,0.21485067903995514,0.19209866225719452,0.02275201678276062,10.589688096086304,1.0
9,rotate_+10,layer2_flat,bp_eq2_uniform,0.39858293533325195,0.3041609227657318,0.09442201256752014,23.689426765934616,1.0
10,rotate_+10,layer2_flat,bp_eq2_uniform,0.4124496877193451,0.2858712077140808,0.12657848000526428,30.68943528721709,1.0
11,rotate_+10,layer2_flat,bp_eq2_uniform,0.2642541825771332,0.20899958908557892,0.05525459349155426,20.909638194739603,1.0
12,rotate_+10,layer2_flat,bp_eq2_uniform,0.3605089485645294,0.27754756808280945,0.08296138048171997,23.012294372116024,1.0
13,rotate_+10,layer2_flat,bp_eq2_uniform,0.4080420136451721,0.3097360134124756,0.09830600023269653,24.092127022474013,1.0
14,rotate_+10,layer2_flat,bp_eq2_uniform,0.36902183294296265,0.30379191040992737,0.06522992253303528,17.676439904015297,1.0
15,rotate_+10,layer2_flat,bp_eq2_uniform,0.2553209066390991,0.20437437295913696,0.05094653367996216,19.953921655063095,1.0
16,rotate_+10,layer2_flat,bp_eq2_uniform,0.31068575382232666,0.19683291018009186,0.1138528436422348,36.64565955830016,1.0
17,rotate_+10,layer2_flat,bp_eq2_uniform,0.39207887649536133,0.28721490502357483,0.1048639714717865,26.745631493554765,1.0
18,rotate_+10,layer2_flat,bp_eq2_uniform,0.4173920452594757,0.29444462060928345,0.12294742465019226,29.456101534821123,1.0
19,rotate_+10,layer2_flat,bp_eq2_uniform,0.33140790462493896,0.20702847838401794,0.12437942624092102,37.53061544543074,1.0
20,rotate_+10,layer2_flat,bp_eq2_uniform,0.27699822187423706,0.20100480318069458,0.07599341869354248,27.434623290748316,1.0
21,rotate_+10,layer2_flat,bp_eq2_uniform,0.33984285593032837,0.25581619143486023,0.08402666449546814,24.725152531217933,1.0
22,rotate_+10,layer2_flat,bp_eq2_uniform,0.3034512400627136,0.2225189507007599,0.08093228936195374,26.67060755624559,1.0
23,rotate_+10,layer2_flat,bp_eq2_uniform,0.37759292125701904,0.29129043221473694,0.0863024890422821,22.8559605288017,1.0
24,rotate_+10,layer2_flat,bp_eq2_uniform,0.3831351697444916,0.2643599212169647,0.11877524852752686,31.000873296603572,1.0
25,rotate_+10,layer2_flat,bp_eq2_uniform,0.296263188123703,0.17875364422798157,0.11750954389572144,39.66390311247827,1.0
26,rotate_+10,layer2_flat,bp_eq2_uniform,0.3312690556049347,0.21973980963230133,0.11152924597263336,33.66726957597404,1.0
27,rotate_+10,layer2_flat,bp_eq2_uniform,0.38338375091552734,0.28821927309036255,0.0951644778251648,24.82225122939146,1.0
28,rotate_+10,layer2_flat,bp_eq2_uniform,0.38524529337882996,0.28829464316368103,0.09695065021514893,25.165953194283702,1.0
29,rotate_+10,layer2_flat,bp_eq2_uniform,0.42171940207481384,0.2726368308067322,0.14908257126808167,35.35112933724606,1.0
30,rotate_+10,layer2_flat,bp_eq2_uniform,0.32029107213020325,0.2436668425798416,0.07662422955036163,23.92331108092001,1.0
31,rotate_+10,layer2_flat,bp_eq2_uniform,0.3971978425979614,0.29890477657318115,0.09829306602478027,24.74662636172065,1.0
32,rotate_+10,layer2_flat,bp_eq2_uniform,0.3639470934867859,0.27930086851119995,0.08464622497558594,23.257837880886026,1.0
33,rotate_+10,layer2_flat,bp_eq2_uniform,0.37600505352020264,0.24580040574073792,0.13020464777946472,34.62843027244648,1.0
2,rotate_+10,layer2_flat,full_normalized_distance,0.9007351230744821,0.7811408538869912,0.11959426918749094,13.277407100452203,1.0
3,rotate_+10,layer2_flat,full_normalized_distance,0.8671380793605267,0.7273136890726515,0.1398243902878752,16.124812600875263,1.0
4,rotate_+10,layer2_flat,full_normalized_distance,0.859495189238306,0.7586449445741716,0.10085024466413439,11.73366016782382,1.0
5,rotate_+10,layer2_flat,full_normalized_distance,0.8767852622545158,0.7100500079797847,0.16673525427473113,19.01665794949694,1.0
6,rotate_+10,layer2_flat,full_normalized_distance,0.8097173651572661,0.7151079367149052,0.09460942844236087,11.684253359673058,1.0
7,rotate_+10,layer2_flat,full_normalized_distance,0.9063457898783613,0.7734025504182402,0.1329432394601211,14.668048436327645,1.0
8,rotate_+10,layer2_flat,full_normalized_distance,0.6555161005497198,0.6198365304775034,0.03567957007221634,5.442973870853943,1.0
9,rotate_+10,layer2_flat,full_normalized_distance,0.8928414588640605,0.7799498993726864,0.11289155949137408,12.644076769785837,1.0
10,rotate_+10,layer2_flat,full_normalized_distance,0.9082397125421736,0.7561365058163517,0.1521032067258219,16.747033258424228,1.0
11,rotate_+10,layer2_flat,full_normalized_distance,0.7269858080831195,0.6465285594396878,0.08045724864343173,11.067237867471826,1.0
12,rotate_+10,layer2_flat,full_normalized_distance,0.8491277272172066,0.7450470697651383,0.10408065745206829,12.257361774422652,1.0
13,rotate_+10,layer2_flat,full_normalized_distance,0.9033736919405746,0.787065452694343,0.11630823924623157,12.874875622762078,1.0
14,rotate_+10,layer2_flat,full_normalized_distance,0.8590946780686779,0.7794766326323418,0.0796180454363361,9.267668333743138,1.0
15,rotate_+10,layer2_flat,full_normalized_distance,0.7145920607438893,0.6393346118569476,0.07525744888694164,10.531526030179153,1.0
16,rotate_+10,layer2_flat,full_normalized_distance,0.7882712145224214,0.6274279403725848,0.16084327414983668,20.40456015472802,1.0
17,rotate_+10,layer2_flat,full_normalized_distance,0.8855268222875706,0.7579114790311264,0.1276153432564442,14.411234086239524,1.0
18,rotate_+10,layer2_flat,full_normalized_distance,0.9136651960751002,0.7673911917780701,0.14627400429703008,16.009584793776774,1.0
19,rotate_+10,layer2_flat,full_normalized_distance,0.8141350067709151,0.6434725765470009,0.17066243022391425,20.962423775461897,1.0
20,rotate_+10,layer2_flat,full_normalized_distance,0.7443093736803763,0.6340422749008059,0.11026709877957042,14.814686295590512,1.0
21,rotate_+10,layer2_flat,full_normalized_distance,0.8244305379233939,0.7152848263941578,0.10914571152923613,13.238921474697431,1.0
22,rotate_+10,layer2_flat,full_normalized_distance,0.779039459928332,0.6671116109029431,0.11192784902538888,14.367417156961734,1.0
23,rotate_+10,layer2_flat,full_normalized_distance,0.8690142936189473,0.7632698503343847,0.10574444328456267,12.16832036721466,1.0
24,rotate_+10,layer2_flat,full_normalized_distance,0.875368687747616,0.7271312415471703,0.14823744620044566,16.93428703529498,1.0
25,rotate_+10,layer2_flat,full_normalized_distance,0.7697573489401748,0.59791913203707,0.17183821690310475,22.32368643696271,1.0
26,rotate_+10,layer2_flat,full_normalized_distance,0.8139644409984194,0.6629325902869784,0.15103185071144098,18.555091979939295,1.0
27,rotate_+10,layer2_flat,full_normalized_distance,0.8756526148142623,0.7592355011330313,0.11641711368123098,13.2948970529588,1.0
28,rotate_+10,layer2_flat,full_normalized_distance,0.8777759319767545,0.7593347656517263,0.11844116632502821,13.493325803336091,1.0
29,rotate_+10,layer2_flat,full_normalized_distance,0.918389244356459,0.7384264767825327,0.17996276757392626,19.595478570726865,1.0
30,rotate_+10,layer2_flat,full_normalized_distance,0.8003637574630716,0.6980928914977456,0.10227086596532609,12.77804810769646,1.0
31,rotate_+10,layer2_flat,full_normalized_distance,0.891288777667442,0.7731814490443768,0.11810732862306517,13.251297624550693,1.0
32,rotate_+10,layer2_flat,full_normalized_distance,0.8531671506648458,0.7473966396916699,0.10577051097317591,12.397396089456606,1.0
33,rotate_+10,layer2_flat,full_normalized_distance,0.8671851630651929,0.7011425044036881,0.1660426586615048,19.147313138339598,1.0
2,rotate_+10,layer2_flat,cp_eq1_optimized,0.23578839004039764,0.17408788204193115,0.06170050799846649,26.167746421964907,1.0
3,rotate_+10,layer2_flat,cp_eq1_optimized,0.20319034159183502,0.16673946380615234,0.03645087778568268,17.939276788423896,1.0
4,rotate_+10,layer2_flat,cp_eq1_optimized,0.20233218371868134,0.16484005749225616,0.03749212622642517,18.529986449594286,1.0
5,rotate_+10,layer2_flat,cp_eq1_optimized,0.2046736627817154,0.15619783103466034,0.048475831747055054,23.68445020623768,1.0
6,rotate_+10,layer2_flat,cp_eq1_optimized,0.1902843713760376,0.1705053597688675,0.019779011607170105,10.394448826267043,1.0
7,rotate_+10,layer2_flat,cp_eq1_optimized,0.2152489721775055,0.17470113933086395,0.04054783284664154,18.837642956555126,1.0
8,rotate_+10,layer2_flat,cp_eq1_optimized,0.17351338267326355,0.1305372565984726,0.042976126074790955,24.76819102505193,1.0
9,rotate_+10,layer2_flat,cp_eq1_optimized,0.2351241558790207,0.1762913018465042,0.05883285403251648,25.022037319950122,1.0
10,rotate_+10,layer2_flat,cp_eq1_optimized,0.19112904369831085,0.14298152923583984,0.04814751446247101,25.191103105301945,1.0
11,rotate_+10,layer2_flat,cp_eq1_optimized,0.2098250836133957,0.15304680168628693,0.056778281927108765,27.05981618072536,1.0
12,rotate_+10,layer2_flat,cp_eq1_optimized,0.23718661069869995,0.19440604746341705,0.0427805632352829,18.036668726400844,1.0
13,rotate_+10,layer2_flat,cp_eq1_optimized,0.20428432524204254,0.17668719589710236,0.027597129344940186,13.509176150498645,1.0
14,rotate_+10,layer2_flat,cp_eq1_optimized,0.21894866228103638,0.17071522772312164,0.048233434557914734,22.02956348542717,1.0
15,rotate_+10,layer2_flat,cp_eq1_optimized,0.21005450189113617,0.1596803218126297,0.05037418007850647,23.981480817951624,1.0
16,rotate_+10,layer2_flat,cp_eq1_optimized,0.1680862456560135,0.11318755894899368,0.054898686707019806,32.66102261516549,1.0
17,rotate_+10,layer2_flat,cp_eq1_optimized,0.1898084580898285,0.1564778834581375,0.03333057463169098,17.56011031697091,1.0
18,rotate_+10,layer2_flat,cp_eq1_optimized,0.2391698807477951,0.1913972795009613,0.0477726012468338,19.974338364541108,1.0
19,rotate_+10,layer2_flat,cp_eq1_optimized,0.19250810146331787,0.13204285502433777,0.0604652464389801,31.40919575802246,1.0
