target_index,bp_poison_count,msp_poison_count,method,transform,representation,bp_eq2_uniform,full_normalized_distance,bp_delta_from_original,bp_ratio_to_original,cp_eq1_optimized,cp_delta_from_original,cp_ratio_to_original,cp_coefficient_entropy,cp_coefficients
3,10,10,BP,rotate_+10,layer4_pooled,0.46309155225753784,0.9623840732862715,0.016820520162582397,1.0376912659636077,0.0674145519733429,-0.026298202574253082,0.7193743508988865,-0.0,0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000
3,10,10,BP,rotate_+10,concat,0.35966384410858154,0.8481318813823491,-0.01010313630104065,0.9726770186731621,0.19638103246688843,-0.005625128746032715,0.9721536773322681,1.766061782836914,0.23367266 0.16457687 0.00000000 0.10710895 0.00000000 0.00000000 0.49464157 0.00000000 0.00000000 0.00000000
3,10,10,BP,scale_0.90,layer2_flat,0.31907859444618225,0.7988474127719039,-0.07419764995574951,0.8113345237305252,0.19081580638885498,-0.012253150343894958,0.9396601502219739,2.1596500873565674,0.23367755 0.20737892 0.00423544 0.13061370 0.00000000 0.06299140 0.36110303 0.00000000 0.00000000 0.00000000
3,10,10,BP,scale_0.90,layer3_flat,0.3280995488166809,0.8100611690689549,-0.021731168031692505,0.9378809035770027,0.20645597577095032,0.008193358778953552,1.0413257874995314,1.9243171215057373,0.21027949 0.21042222 0.00000000 0.18349031 0.00000000 0.00000000 0.39580789 0.00000000 0.00000000 0.00000000
3,10,10,BP,scale_0.90,layer4_pooled,0.5001610517501831,1.0001610387834383,0.05389001965522766,1.1207562574745842,0.0595560260117054,-0.03415672853589058,0.6355167586267229,0.5149059295654297,0.08850868 0.01061776 0.00000000 0.00000000 0.00000000 0.00000000 0.90087360 0.00000000 0.00000000 0.00000000
3,10,10,BP,scale_0.90,concat,0.3235831558704376,0.8044664764555918,-0.04618382453918457,0.8751001928622779,0.19955278933048248,-0.0024533718824386597,0.9878549650778197,1.9262925386428833,0.23464812 0.22041084 0.00000000 0.16116929 0.00000000 0.00000000 0.38377178 0.00000000 0.00000000 0.00000000
3,10,10,BP,scale_1.10,layer2_flat,0.38551685214042664,0.8780852488687264,-0.007759392261505127,0.9802698678805648,0.20460636913776398,0.001537412405014038,1.0075708883806882,1.893291711807251,0.23431873 0.25006300 0.01392313 0.06321439 0.00000000 0.00541407 0.43296081 0.00000000 0.00010589 0.00000000
3,10,10,BP,scale_1.10,layer3_flat,0.35701605677604675,0.8450042091919386,0.00718533992767334,1.0205394769001006,0.18478618562221527,-0.013476431369781494,0.9320273706956187,1.7096140384674072,0.13895519 0.15090172 0.00000000 0.16280422 0.00000000 0.00000000 0.54733890 0.00000000 0.00000000 0.00000000
3,10,10,BP,scale_1.10,layer4_pooled,0.4516153633594513,0.9503845151931415,0.00534433126449585,1.0119755280538727,0.06742727756500244,-0.026285476982593536,0.7195101444919875,-0.0,0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000
3,10,10,BP,scale_1.10,concat,0.37112390995025635,0.8615380548185394,0.0013569295406341553,1.0036696882429235,0.19757984578609467,-0.004426315426826477,0.9780882157245735,1.758467674255371,0.19194452 0.19158879 0.00000000 0.10878285 0.00000000 0.00000000 0.50768387 0.00000000 0.00000000 0.00000000
3,10,10,BP,horizontal_flip,layer2_flat,0.3786570429801941,0.8702379478972335,-0.014619201421737671,0.962827143439766,0.20032744109630585,-0.002741515636444092,0.9864995827991643,1.975507140159607,0.15264878 0.26314053 0.00000000 0.08994226 0.00000000 0.04572592 0.44636682 0.00000000 0.00217567 0.00000000
3,10,10,BP,horizontal_flip,layer3_flat,0.3336738646030426,0.8169135383907438,-0.01615685224533081,0.9538152270022433,0.19055044651031494,-0.007712170481681824,0.9611012373454435,1.8296012878417969,0.08904919 0.22688673 0.00000000 0.26471570 0.00000000 0.00000000 0.41934836 0.00000000 0.00000000 0.00000000
3,10,10,BP,horizontal_flip,layer4_pooled,0.4613850712776184,0.9606092559179497,0.015114039182662964,1.033867399171482,0.0403992123901844,-0.053313542157411575,0.4310962001467458,-0.0,0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000
3,10,10,BP,horizontal_flip,concat,0.35547924041748047,0.8431835392338735,-0.014287739992141724,0.9613601518008035,0.1985444277524948,-0.0034617334604263306,0.9828632283311378,1.8409898281097412,0.13619481 0.25091588 0.00000000 0.16557863 0.00000000 0.00000000 0.44731069 0.00000000 0.00000000 0.00000000
3,10,10,MSP,original,layer2_flat,0.255289763212204,0.7145484773088583,0.0,1.0,0.1380847990512848,0.0,1.0,1.9359700679779053,0.20497715 0.21358223 0.00000000 0.11831461 0.00000000 0.01411988 0.44657221 0.00243393 0.00000000 0.00000000
3,10,10,MSP,original,layer3_flat,0.2850528955459595,0.755053502138702,0.0,1.0,0.1508796364068985,1.4901161193847656e-08,1.0000000987619206,1.6204068660736084,0.24200371 0.09388865 0.00000000 0.10262540 0.00000000 0.00000000 0.56148219 0.00000000 0.00000000 0.00000000
3,10,10,MSP,original,layer4_pooled,0.3952094614505768,0.8890550730416837,0.0,1.0,0.1209779754281044,7.450580596923828e-09,1.00000006158626,0.2906772494316101,0.05101125 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.94898874 0.00000000 0.00000000 0.00000000
3,10,10,MSP,original,concat,0.27148789167404175,0.7368689051304061,0.0,1.0,0.14617487788200378,0.0,1.0,1.7622401714324951,0.21792281 0.15947080 0.00000000 0.11757171 0.00000000 0.00000000 0.50503474 0.00000000 0.00000000 0.00000000
3,10,10,MSP,rotate_-10,layer2_flat,0.27499672770500183,0.7416154363347649,0.01970696449279785,1.0771944955596973,0.1677224487066269,0.029637649655342102,1.2146336878407595,2.0289015769958496,0.17644915 0.17136389 0.00000000 0.11255840 0.00000000 0.07319365 0.46577314 0.00000000 0.00066184 0.00000000
3,10,10,MSP,rotate_-10,layer3_flat,0.2979290187358856,0.7719184137405787,0.012876123189926147,1.0451709959487323,0.16887763142585754,0.01799800992012024,1.1192872154661162,1.6260167360305786,0.26360255 0.12815621 0.00000000 0.06649304 0.00000000 0.00000000 0.54174817 0.00000000 0.00000000 0.00000000
3,10,10,MSP,rotate_-10,layer4_pooled,0.4108444154262543,0.9064705350161739,0.01563495397567749,1.0395611833741312,0.1396196186542511,0.018641650676727295,1.1540912861095218,0.3210001587867737,0.05838497 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.94161505 0.00000000 0.00000000 0.00000000
3,10,10,MSP,rotate_-10,concat,0.2873286008834839,0.7580614762451445,0.01584070920944214,1.0583477558122656,0.16992509365081787,0.023750215768814087,1.1624780955030003,1.7646865844726562,0.22722851 0.17221837 0.00000000 0.10434619 0.00000000 0.00000000 0.49620694 0.00000000 0.00000000 0.00000000
3,10,10,MSP,rotate_+10,layer2_flat,0.26449260115623474,0.7273136890726515,0.009202837944030762,1.0360485975943543,0.16673946380615234,0.028654664754867554,1.2075149831953456,2.177978754043579,0.17465262 0.20751430 0.03948863 0.12192179 0.00000000 0.01834394 0.42481002 0.01326865 0.00000000 0.00000000
3,10,10,MSP,rotate_+10,layer3_flat,0.28070175647735596,0.7492686520565984,-0.004351139068603516,0.9847356784071443,0.15149760246276855,0.00061798095703125,1.0040958543695953,1.749697208404541,0.24161172 0.12283525 0.00000000 0.13145405 0.00000000 0.00000000 0.50409895 0.00000000 0.00000000 0.00000000
3,10,10,MSP,rotate_+10,layer4_pooled,0.400193452835083,0.8946434517002659,0.004983991384506226,1.0126110123128136,0.10195519030094147,-0.019022777676582336,0.8427583303435937,0.8144118189811707,0.08176856 0.08422113 0.00000000 0.00000000 0.00000000 0.00000000 0.83401024 0.00000000 0.00000000 0.00000000
3,10,10,MSP,rotate_+10,concat,0.2729424238204956,0.7388402044021367,0.0014545321464538574,1.0053576317436466,0.15986065566539764,0.01368577778339386,1.0936260592900768,1.8903107643127441,0.20893182 0.17556599 0.01059350 0.13849226 0.00000000 0.00000000 0.46641639 0.00000000 0.00000000 0.00000000
3,10,10,MSP,scale_0.90,layer2_flat,0.22387610375881195,0.6691428902092765,-0.03141365945339203,0.876949004699585,0.1587381809949875,0.020653381943702698,1.149570279172311,2.4509265422821045,0.20347148 0.21253316 0.04596705 0.13217972 0.00000000 0.06717619 0.31391329 0.02475902 0.00000000 0.00000000
3,10,10,MSP,scale_0.90,layer3_flat,0.26292794942855835,0.7251592231069786,-0.022124946117401123,0.9223830157032863,0.15850596129894257,0.007626339793205261,1.0505458571346211,1.9630494117736816,0.28085721 0.26656839 0.00000000 0.15801820 0.00000000 0.00000000 0.29455617 0.00000000 0.00000000 0.00000000
3,10,10,MSP,scale_0.90,layer4_pooled,0.4146926999092102,0.9107059897784907,0.019483238458633423,1.0492985122043204,0.0830339789390564,-0.03794398903846741,0.6863562045842655,1.0539000034332275,0.02168721 0.33088753 0.00000000 0.00000000 0.00000000 0.00000000 0.64742517 0.00000000 0.00000000 0.00000000
3,10,10,MSP,scale_0.90,concat,0.2432243525981903,0.6974587480248424,-0.02826353907585144,0.895893924029284,0.15984663367271423,0.01367175579071045,1.0935301331440352,2.1104679107666016,0.25397697 0.25832075 0.03452214 0.15370174 0.00000000 0.00000000 0.29947844 0.00000000 0.00000000 0.00000000
3,10,10,MSP,scale_1.10,layer2_flat,0.25981247425079346,0.7208501567604649,0.0045227110385894775,1.0177159905734738,0.1486421823501587,0.010557383298873901,1.076455796520198,1.997340440750122,0.17436646 0.21563770 0.00000000 0.11271555 0.00000000 0.04531185 0.45146817 0.00050030 0.00000000 0.00000000
3,10,10,MSP,scale_1.10,layer3_flat,0.2874014675617218,0.758157592538282,0.002348572015762329,1.0082390744049659,0.13907532393932343,-0.01180429756641388,0.9217634731017219,1.6040328741073608,0.21355836 0.07996911 0.00000000 0.12823266 0.00000000 0.00000000 0.57823992 0.00000000 0.00000000 0.00000000
3,10,10,MSP,scale_1.10,layer4_pooled,0.39293432235717773,0.886492326370824,-0.002275139093399048,0.9942432069185727,0.08703400939702988,-0.03394395858049393,0.7194203279516175,0.2118728756904602,0.03354568 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.96645433 0.00000000 0.00000000 0.00000000
3,10,10,MSP,scale_1.10,concat,0.27384209632873535,0.740056884744322,0.0023542046546936035,1.0086714904306358,0.14589305222034454,-0.0002818256616592407,0.9980719965992733,1.757576823234558,0.19155191 0.16031736 0.00000000 0.13168076 0.00000000 0.00000000 0.51644999 0.00000000 0.00000000 0.00000000
3,10,10,MSP,horizontal_flip,layer2_flat,0.29014649987220764,0.7617696500546706,0.03485673666000366,1.1365379332930527,0.2013346403837204,0.06324984133243561,1.4580507178671167,2.16208553314209,0.09084328 0.24424766 0.00000000 0.18623905 0.00000000 0.07343262 0.38978294 0.00000000 0.01545439 0.00000000
3,10,10,MSP,horizontal_flip,layer3_flat,0.2856539487838745,0.7558491235476489,0.0006010532379150391,1.002108567382772,0.16717031598091125,0.01629069447517395,1.107971469655672,1.9430286884307861,0.16966593 0.19688658 0.00000000 0.28902221 0.00000000 0.00000000 0.34442520 0.00000000 0.00000000 0.00000000
3,10,10,MSP,horizontal_flip,layer4_pooled,0.3903845548629761,0.8836114019895579,-0.004824906587600708,0.9877915205524707,0.062424153089523315,-0.05855381488800049,0.5159960456734151,0.463853120803833,0.09838437 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.90161562 0.00000000 0.00000000 0.00000000
3,10,10,MSP,horizontal_flip,concat,0.28786709904670715,0.7587715058523312,0.016379207372665405,1.0603312629215544,0.18557603657245636,0.039401158690452576,1.2695480869290596,1.923288345336914,0.13955857 0.24255916 0.00000000 0.25065860 0.00000000 0.00000000 0.36722365 0.00000000 0.00000000 0.00000000
4,10,10,BP,original,layer2_flat,0.35186147689819336,0.8388819665461803,0.0,1.0,0.19569966197013855,0.0,1.0,2.052988290786743,0.18593921 0.17651400 0.02008855 0.07798075 0.00000000 0.06261642 0.47686109 0.00000000 0.00000000 0.00000000
4,10,10,BP,original,layer3_flat,0.34225577116012573,0.8273521271624624,0.0,1.0,0.21305258572101593,0.0,1.0,1.7716079950332642,0.09031259 0.21204196 0.00000000 0.21485803 0.00000000 0.00000000 0.48278743 0.00000000 0.00000000 0.00000000
4,10,10,BP,original,layer4_pooled,0.4701465666294098,0.9696871316351576,0.0,1.0,0.08231807500123978,0.0,1.0,-0.0,0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000
4,10,10,BP,original,concat,0.3468739092350006,0.8329152528739051,0.0,1.0,0.20723308622837067,0.0,1.0,1.8567724227905273,0.15631163 0.19602966 0.00000000 0.14273225 0.00000000 0.01142573 0.49350071 0.00000000 0.00000000 0.00000000
4,10,10,BP,rotate_-10,layer2_flat,0.3339494466781616,0.8172508142279965,-0.01791203022003174,0.9490935172048873,0.18739119172096252,-0.008308470249176025,0.9575447899833299,2.013066530227661,0.23651698 0.12759478 0.00180434 0.09784741 0.00000000 0.07589895 0.46033761 0.00000000 0.00000000 0.00000000
4,10,10,BP,rotate_-10,layer3_flat,0.33757469058036804,0.8216747417078951,-0.00468108057975769,0.9863228585923421,0.2152816355228424,0.002229049801826477,1.0104624395628545,1.7863106727600098,0.10939335 0.19851963 0.00000000 0.20487247 0.00000000 0.00000000 0.48721460 0.00000000 0.00000000 0.00000000
4,10,10,BP,rotate_-10,layer4_pooled,0.4620942771434784,0.9613472599882712,-0.008052289485931396,0.9828728101884419,0.09746100008487701,0.015142925083637238,1.1839562584915309,-0.0,0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000
4,10,10,BP,rotate_-10,concat,0.3359386622905731,0.8196812335177293,-0.01093524694442749,0.9684748646316101,0.2047848403453827,-0.002448245882987976,0.9881860279768347,1.8549662828445435,0.19323681 0.16675690 0.00000000 0.14974360 0.00000000 0.00674599 0.48351669 0.00000000 0.00000000 0.00000000
4,10,10,BP,rotate_+10,layer2_flat,0.36936599016189575,0.859495189238306,0.017504513263702393,1.0497483083910244,0.20233218371868134,0.006632521748542786,1.0338913296105792,1.98666250705719,0.11961950 0.25127840 0.01376883 0.07526010 0.00000000 0.06057987 0.47949326 0.00000000 0.00000000 0.00000000
4,10,10,BP,rotate_+10,layer3_flat,0.35599103569984436,0.8437903006077332,0.013735264539718628,1.040131579061825,0.2078780084848404,-0.005174577236175537,0.9757122063614513,1.716705322265625,0.12113828 0.22268601 0.00000000 0.12762949 0.00000000 0.00000000 0.52854627 0.00000000 0.00000000 0.00000000
4,10,10,BP,rotate_+10,layer4_pooled,0.49047768115997314,0.9904319069577405,0.020331114530563354,1.0432442050492436,0.10150505602359772,0.01918698102235794,1.2330834512570403,-0.0,0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000
4,10,10,BP,rotate_+10,concat,0.3626236915588379,0.8516145742750507,0.01574978232383728,1.0454049206483318,0.2063446342945099,-0.0008884519338607788,0.9957127891591722,1.785252571105957,0.12772828 0.24272133 0.00000000 0.10708606 0.00000000 0.01078314 0.51168114 0.00000000 0.00000000 0.00000000
4,10,10,BP,scale_0.90,layer2_flat,0.2900633215904236,0.7616604513697998,-0.061798155307769775,0.8243679420311344,0.18118320405483246,-0.014516457915306091,0.9258227747095089,2.3375039100646973,0.23916748 0.16992781 0.04751379 0.10321425 0.00000000 0.10055914 0.33961749 0.00000000 0.00000000 0.00000000
4,10,10,BP,scale_0.90,layer3_flat,0.3178330361843109,0.7972866939618533,-0.02442273497581482,0.9286418607553086,0.20160019397735596,-0.011452391743659973,0.9462461734278003,1.938889980316162,0.23256415 0.17423925 0.00000000 0.21872169 0.00000000 0.00000000 0.37447494 0.00000000 0.00000000 0.00000000
4,10,10,BP,scale_0.90,layer4_pooled,0.5429970026016235,1.0421103613357114,0.07285043597221375,1.1549526065761588,0.0590636245906353,-0.023254450410604477,0.7175049293855359,0.7610599398612976,0.00000000 0.22048934 0.00000000 0.00000000 0.00000000 0.00000000 0.77951068 0.00000000 0.00000000 0.00000000
4,10,10,BP,scale_0.90,concat,0.3031421899795532,0.7786426522860833,-0.04373171925544739,0.8739261786746437,0.193646639585495,-0.013586446642875671,0.9344388152969074,2.094853401184082,0.24745761 0.17406479 0.00155398 0.16617505 0.00000000 0.03876618 0.37198246 0.00000000 0.00000000 0.00000000
4,10,10,BP,scale_1.10,layer2_flat,0.32819539308547974,0.8101794777522814,-0.023666083812713623,0.9327403385523393,0.1863749772310257,-0.009324684739112854,0.9523520651737863,2.144728660583496,0.17154470 0.16644558 0.03385942 0.05939788 0.00000000 0.08159509 0.47720385 0.00000000 0.00995351 0.00000000
4,10,10,BP,scale_1.10,layer3_flat,0.3290856182575226,0.8112775335944199,-0.01317015290260315,0.9615195593110891,0.2199629545211792,0.006910368800163269,1.0324350384049301,1.9149106740951538,0.02218408 0.24314851 0.00000000 0.20249070 0.00000000 0.00000000 0.44339174 0.00000000 0.08878497 0.00000000
4,10,10,BP,scale_1.10,layer4_pooled,0.483231782913208,0.9830887883738763,0.013085216283798218,1.027832206406571,0.03405432030558586,-0.048263754695653915,0.4136918933740771,0.42851048707962036,0.00000000 0.00783652 0.00000000 0.00000000 0.00000000 0.00000000 0.92288023 0.00000000 0.06928333 0.00000000
4,10,10,BP,scale_1.10,concat,0.3287050724029541,0.8108083280319142,-0.01816883683204651,0.9476212065875352,0.20913760364055634,0.001904517412185669,1.0091902188344466,2.018977165222168,0.12546089 0.20482884 0.00000000 0.13166097 0.00000000 0.02741954 0.48368487 0.00000000 0.02694486 0.00000000
4,10,10,BP,horizontal_flip,layer2_flat,0.36253586411476135,0.85151143752126,0.010674387216567993,1.0303369022111681,0.2073274403810501,0.01162777841091156,1.0594164460673745,2.0682945251464844,0.26633197 0.14932965 0.05489987 0.03987580 0.00000000 0.02450026 0.45333326 0.00455075 0.00717841 0.00000000
4,10,10,BP,horizontal_flip,layer3_flat,0.3478846549987793,0.8341278738883856,0.0056288838386535645,1.0164464249048517,0.20928192138671875,-0.00377066433429718,0.9823017199180252,1.6034562587738037,0.23711070 0.09636483 0.00000000 0.09576077 0.00000000 0.00000000 0.57076371 0.00000000 0.00000000 0.00000000
4,10,10,BP,horizontal_flip,layer4_pooled,0.4729031026363373,0.9725256836056694,0.0027565360069274902,1.0058631418425192,0.10541199892759323,0.023093923926353455,1.2805449948352787,-0.0,0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000
4,10,10,BP,horizontal_flip,concat,0.3548509478569031,0.8424380663964599,0.007977038621902466,1.022996940414089,0.2104191780090332,0.0031860917806625366,1.0153744358038277,1.7744824886322021,0.25736454 0.12203114 0.01475767 0.07894198 0.00000000 0.00404251 0.52286202 0.00000000 0.00000000 0.00000000
4,10,10,MSP,original,layer2_flat,0.24810823798179626,0.704426345307721,0.0,1.0,0.1281612664461136,0.0,1.0,1.9903100728988647,0.10078469 0.23504694 0.00000000 0.16879636 0.00000000 0.04892512 0.44644693 0.00000000 0.00000000 0.00000000
4,10,10,MSP,original,layer3_flat,0.28632229566574097,0.7567328401301756,0.0,1.0,0.154192715883255,0.0,1.0,1.7355116605758667,0.06406688 0.25781301 0.00000000 0.20320870 0.00000000 0.00000000 0.47491139 0.00000000 0.00000000 0.00000000
4,10,10,MSP,original,layer4_pooled,0.3957670032978058,0.8896819693551239,0.0,1.0,0.04283510148525238,0.0,1.0,0.28672489523887634,0.00000000 0.05007720 0.00000000 0.00000000 0.00000000 0.00000000 0.94992274 0.00000000 0.00000000 0.00000000
4,10,10,MSP,original,concat,0.26816099882125854,0.7323400833236681,0.0,1.0,0.14233006536960602,0.0,1.0,1.7906947135925293,0.09193757 0.25230628 0.00000000 0.19330004 0.00000000 0.00000000 0.46245611 0.00000000 0.00000000 0.00000000
4,10,10,MSP,rotate_-10,layer2_flat,0.2570604979991913,0.7170223120645428,0.00895226001739502,1.0360820748645023,0.1484532356262207,0.020291969180107117,1.1583315282584283,2.0505716800689697,0.15093325 0.17463820 0.00308324 0.17231543 0.00000000 0.05048169 0.44854826 0.00000000 0.00000000 0.00000000
4,10,10,MSP,rotate_-10,layer3_flat,0.2900243103504181,0.7616092309713927,0.003702014684677124,1.0129295368914826,0.1613621860742569,0.007169470191001892,1.0464968150401064,1.7442307472229004,0.08548918 0.25019178 0.00000000 0.17245322 0.00000000 0.00000000 0.49186584 0.00000000 0.00000000 0.00000000
4,10,10,MSP,rotate_-10,layer4_pooled,0.3948776423931122,0.8886817680059743,-0.0008893609046936035,0.9977528169420882,0.05435183644294739,0.011516734957695007,1.26886209109114,-0.0,0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000
4,10,10,MSP,rotate_-10,concat,0.27477070689201355,0.7413106054711662,0.006609708070755005,1.0246482825607912,0.15611067414283752,0.013780608773231506,1.0968214883998604,1.8226673603057861,0.13267301 0.21670125 0.00000000 0.18066436 0.00000000 0.00000000 0.46996143 0.00000000 0.00000000 0.00000000
4,10,10,MSP,rotate_+10,layer2_flat,0.287771075963974,0.7586449445741716,0.039662837982177734,1.1598610280120079,0.16484005749225616,0.03667879104614258,1.286192482822244,1.9991281032562256,0.07696624 0.27162921 0.00000000 0.13054776 0.00000000 0.06846453 0.44770584 0.00000000 0.00468647 0.00000000
4,10,10,MSP,rotate_+10,layer3_flat,0.30307796597480774,0.7785601659150149,0.016755670309066772,1.058520312817585,0.15365740656852722,-0.0005353093147277832,0.9965283099680946,1.6977416276931763,0.15532790 0.19626731 0.00000000 0.10492789 0.00000000 0.00000000 0.54347688 0.00000000 0.00000000 0.00000000
4,10,10,MSP,rotate_+10,layer4_pooled,0.41645002365112305,0.9126335777858746,0.02068302035331726,1.052260598233101,0.05767055228352547,0.014835450798273087,1.3463386401228539,0.42011988162994385,0.00000000 0.08516440 0.00000000 0.00000000 0.00000000 0.00000000 0.91483557 0.00000000 0.00000000 0.00000000
4,10,10,MSP,rotate_+10,concat,0.29558566212654114,0.7688766638759966,0.027424663305282593,1.1022693957202185,0.1607384830713272,0.01840841770172119,1.1293361149929106,1.7519893646240234,0.12149676 0.25043517 0.00000000 0.12937209 0.00000000 0.00000000 0.49869600 0.00000000 0.00000000 0.00000000
4,10,10,MSP,scale_0.90,layer2_flat,0.2261630743741989,0.6725519673217809,-0.02194516360759735,0.9115500404741941,0.15263961255550385,0.02447834610939026,1.190996443683641,2.3372554779052734,0.19576594 0.18403319 0.02358242 0.18132710 0.00000000 0.08242067 0.32953602 0.00000000 0.00020852 0.00312601
4,10,10,MSP,scale_0.90,layer3_flat,0.2626897096633911,0.7248306142312024,-0.023632586002349854,0.9174615935957131,0.14670144021511078,-0.007491275668144226,0.9514161507229203,1.8938639163970947,0.24154548 0.16762710 0.00000000 0.17532073 0.00000000 0.00000000 0.41550669 0.00000000 0.00000000 0.00000000
4,10,10,MSP,scale_0.90,layer4_pooled,0.4293424189090729,0.9266524903210187,0.03357541561126709,1.0848363186708556,0.028867656365036964,-0.013967445120215416,0.673925247388566,0.9647905826568604,0.00000000 0.38998619 0.00000000 0.00000000 0.00000000 0.00000000 0.61001384 0.00000000 0.00000000 0.00000000
4,10,10,MSP,scale_0.90,concat,0.24334149062633514,0.6976266775666411,-0.0248195081949234,0.9074454961611544,0.1514548808336258,0.009124815464019775,1.0641102457183598,2.0464844703674316,0.22696775 0.18976805 0.00941574 0.19089562 0.00000000 0.00801383 0.37493902 0.00000000 0.00000000 0.00000000
4,10,10,MSP,scale_1.10,layer2_flat,0.24472038447856903,0.699600435217945,-0.003387853503227234,0.9863452599124817,0.13797403872013092,0.009812772274017334,1.0765658185663032,2.125298500061035,0.12399001 0.22852941 0.00000000 0.14778882 0.00000000 0.07246133 0.41894028 0.00000000 0.00829014 0.00000000
4,10,10,MSP,scale_1.10,layer3_flat,0.2708667814731598,0.7360255178635585,-0.015455514192581177,0.9460205704323833,0.14737583696842194,-0.006816878914833069,0.9557898771304465,1.563260793685913,0.00000000 0.31131721 0.00000000 0.27529538 0.00000000 0.00000000 0.41338745 0.00000000 0.00000000 0.00000000
4,10,10,MSP,scale_1.10,layer4_pooled,0.3755514621734619,0.8666619435206117,-0.020215541124343872,0.9489205998583943,0.02928577922284603,-0.01354932226240635,0.6836864675865211,0.958909809589386,0.07204336 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.78081900 0.00000000 0.14713760 0.00000000
4,10,10,MSP,scale_1.10,concat,0.2587639093399048,0.7193940635561358,-0.00939708948135376,0.9649572849048705,0.14592760801315308,0.003597542643547058,1.025276055583756,1.7822009325027466,0.05534515 0.29075843 0.00000000 0.22833364 0.00000000 0.00000000 0.42309430 0.00000000 0.00246843 0.00000000
4,10,10,MSP,horizontal_flip,layer2_flat,0.29936662316322327,0.7737785512189173,0.051258385181427,1.2065968691655502,0.2032456398010254,0.0750843733549118,1.585858547097736,2.35434627532959,0.19538027 0.15239647 0.05975171 0.12892541 0.00000000 0.03825603 0.39651865 0.02877139 0.00000000 0.00000000
4,10,10,MSP,horizontal_flip,layer3_flat,0.3101384937763214,0.7875766550327928,0.023816198110580444,1.0831796841217731,0.18421079218387604,0.030018076300621033,1.1946789517810565,1.6381484270095825,0.26095408 0.07098515 0.00000000 0.12889419 0.00000000 0.00000000 0.53916657 0.00000000 0.00000000 0.00000000
4,10,10,MSP,horizontal_flip,layer4_pooled,0.4049808084964752,0.8999786758545729,0.009213805198669434,1.0232808827463389,0.0607113279402256,0.01787622645497322,1.4173265811150342,-0.0,0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000
4,10,10,MSP,horizontal_flip,concat,0.30509069561958313,0.7811410828007744,0.036929696798324585,1.1377146451591276,0.19557957351207733,0.053249508142471313,1.374126914112051,1.8871643543243408,0.23346171 0.12290682 0.01864565 0.14859655 0.00000000 0.00000000 0.47638923 0.00000000 0.00000000 0.00000000
5,10,10,BP,original,layer2_flat,0.3570059835910797,0.844992288238277,0.0,1.0,0.20164281129837036,1.4901161193847656e-08,1.0000000738988026,2.1459403038024902,0.11191826 0.24760766 0.06396789 0.00373831 0.00000000 0.10194706 0.44048774 0.00000000 0.03033309 0.00000000
5,10,10,BP,original,layer3_flat,0.3768450915813446,0.8681533177743948,0.0,1.0,0.22013132274150848,0.0,1.0,1.6809003353118896,0.00398455 0.33214208 0.00000000 0.18169267 0.00178453 0.00124641 0.45523736 0.00000000 0.02391237 0.00000000
5,10,10,BP,original,layer4_pooled,0.5475494265556335,1.046469709600458,0.0,1.0,0.04218021780252457,0.0,1.0,0.32268550992012024,0.00000000 0.05880568 0.00000000 0.00000000 0.00000000 0.00000000 0.94119436 0.00000000 0.00000000 0.00000000
5,10,10,BP,original,concat,0.3666017949581146,0.8562730813918124,0.0,1.0,0.2150956392288208,-1.4901161193847656e-08,0.999999930723095,1.997694969177246,0.07312943 0.28238648 0.00000000 0.09328508 0.00000000 0.06128385 0.46638677 0.00000000 0.02352845 0.00000000
5,10,10,BP,rotate_-10,layer2_flat,0.3818909525871277,0.8739461683503483,0.024884968996047974,1.0697046272044615,0.21291790902614594,0.011275112628936768,1.0559162679269256,2.070751905441284,0.13767891 0.26057798 0.05285448 0.01045425 0.00000000 0.07505078 0.45073155 0.00000000 0.01265213 0.00000000
